ma,family,specialty,y,se,prec,pred_global,err_global,cov_global,pred_withinMA_prec,err_withinMA_prec,cov_withinMA_prec,pred_withinMA_rel,err_withinMA_rel,cov_withinMA_rel,pred_field,err_field,cov_field,pred_field_adapt,err_field_adapt,cov_field_adapt,pred_field_cross,err_field_cross,cov_field_cross,pred_scrambled,err_scrambled,cov_scrambled,k_sibs
kalaian1996,SMD,education,-0.14,0.31733263305244863,9.930486593843098,0.08389962979929004,0.22389962979929007,1.0,0.12428738761149816,0.26428738761149817,1.0,0.12428957908281321,0.26428957908281325,1.0,0.0699212986706595,0.2099212986706595,1.0,0.10418923424233319,0.2441892342423332,1.0,0.06185795575515244,0.20185795575515245,1.0,0.07581056759065603,0.21581056759065603,1.0,66
kalaian1996,SMD,education,-0.29,0.31859064644147983,9.852216748768472,0.08392751063580961,0.3739275106358096,1.0,0.12511512737671002,0.41511512737670997,1.0,0.12511753207285298,0.41511753207285296,1.0,0.07002854920151369,0.36002854920151367,1.0,0.1047512355173496,0.3947512355173496,1.0,0.06185795575515244,0.35185795575515244,1.0,0.07578014235063824,0.3657801423506382,1.0,66
kalaian1996,SMD,education,-0.16,0.33045423283716613,9.157509157509157,0.08389982226417961,0.2438998222641796,1.0,0.12427538479558395,0.28427538479558395,1.0,0.12427757221266474,0.28427757221266475,1.0,0.06992283137295428,0.22992283137295427,1.0,0.10418707631088032,0.26418707631088034,1.0,0.06185795575515244,0.22185795575515244,1.0,0.07576772535605499,0.235767725356055,1.0,66
kalaian1996,SMD,education,-0.34,0.332264954516723,9.057971014492754,0.0839304872584956,0.42393048725849564,1.0,0.12518507744868035,0.4651850774486804,1.0,0.12518749907925733,0.4651874990792574,1.0,0.0700408005565945,0.41004080055659453,1.0,0.104804913838089,0.444804913838089,1.0,0.06185795575515244,0.4018579557551525,1.0,0.07596506004410684,0.4159650600441069,1.0,66
kalaian1996,SMD,education,-0.07,0.33,9.182736455463727,0.08388416106558359,0.1538841610655836,1.0,0.12381016844100297,0.19381016844100296,1.0,0.12381223604103342,0.19381223604103343,1.0,0.06986260811525305,0.13986260811525306,1.0,0.10387132035984836,0.17387132035984837,1.0,0.06185795575515244,0.13185795575515244,1.0,0.07578752260814671,0.1457875226081467,1.0,66
kalaian1996,SMD,education,-0.06,0.33,9.182736455463727,0.08388240787985167,0.14388240787985168,1.0,0.12375802526172863,0.18375802526172863,1.0,0.12376007942870541,0.18376007942870543,1.0,0.06985586934679282,0.12985586934679283,1.0,0.10383595113660549,0.16383595113660548,1.0,0.06185795575515244,0.12185795575515243,1.0,0.07575988342461883,0.1357598834246188,1.0,66
kalaian1996,SMD,education,-0.02,0.13638181696985854,53.76344086021507,0.0839638833095901,0.10396388330959011,1.0,0.12727774030986558,0.14727774030986557,1.0,0.12727601447160605,0.14727601447160604,1.0,0.07021715050538914,0.09021715050538914,1.0,0.10588830798774598,0.12588830798774597,1.0,0.061965036000231434,0.08196503600023143,1.0,0.0759587806212728,0.0959587806212728,1.0,66
kalaian1996,SMD,education,0.21,0.13638181696985854,53.76344086021507,0.0837275959423219,0.1262724040576781,1.0,0.12007370470511396,0.08992629529488604,1.0,0.12007078164169682,0.08992921835830317,1.0,0.06930676135274778,0.1406932386472522,1.0,0.10104260809580236,0.10895739190419763,1.0,0.061965036000231434,0.14803496399976857,1.0,0.07585252272986635,0.13414747727013365,1.0,66
kalaian1996,SMD,education,0.06,0.09797958971132711,104.1666666666667,0.08390471970066268,0.023904719700662685,1.0,0.12673151128115434,0.06673151128115434,1.0,0.1267292489827889,0.0667292489827889,1.0,0.06995341329825328,0.009953413298253277,1.0,0.10509893013537228,0.04509893013537228,1.0,0.06198369370135184,0.0019836937013518394,1.0,0.07595704531763835,0.01595704531763835,1.0,66
kalaian1996,SMD,education,0.17,0.09848857801796104,103.09278350515466,0.08368733041866902,0.08631266958133099,1.0,0.11988638301684908,0.050113616983150935,1.0,0.11988233812847085,0.05011766187152916,1.0,0.06911463601750899,0.10088536398249102,1.0,0.10054774935064845,0.06945225064935157,1.0,0.06198369370135184,0.10801630629864817,1.0,0.0756643552318932,0.09433564476810681,1.0,66
kalaian1996,SMD,education,0.06,0.12409673645990857,64.93506493506493,0.0838867955730708,0.0238867955730708,1.0,0.12519631546067114,0.06519631546067114,1.0,0.12519391195851456,0.06519391195851457,1.0,0.06991822617603269,0.00991822617603269,1.0,0.10440038701156171,0.04440038701156171,1.0,0.061976202437350185,0.001976202437350187,1.0,0.07594031328412779,0.01594031328412779,1.0,66
kalaian1996,SMD,education,0.2,0.11224972160321824,79.36507936507938,0.08368096512699959,0.11631903487300042,1.0,0.11918150056483709,0.08081849943516292,1.0,0.11917776490436201,0.080822235095638,1.0,0.0691091820550842,0.1308908179449158,1.0,0.10025559291236967,0.09974440708763034,1.0,0.061976202437350185,0.13802379756264982,1.0,0.07584679597542104,0.12415320402457897,1.0,66
kalaian1996,SMD,education,0.15,0.0818535277187245,149.25373134328356,0.08366820234609837,0.06633179765390163,1.0,0.1203008101302867,0.02969918986971329,1.0,0.12030094727411124,0.029699052725888755,1.0,0.06891148432093668,0.08108851567906332,1.0,0.10043035745408353,0.04956964254591646,1.0,0.06189273179181003,0.08810726820818997,1.0,0.07570814377802706,0.07429185622197293,1.0,66
kalaian1996,SMD,education,0.03,0.0818535277187245,149.25373134328356,0.08401106898002976,0.05401106898002976,1.0,0.13134988393341798,0.10134988393341798,1.0,0.1313513495629803,0.10135134956298031,1.0,0.07023938037755166,0.04023938037755166,1.0,0.10772139114359953,0.07772139114359954,1.0,0.06189273179181003,0.03189273179181003,1.0,0.07586223955401723,0.045862239554017234,1.0,66
kalaian1996,SMD,education,0.17,0.3207802986469088,9.718172983479104,0.08384120383616836,0.08615879616383165,1.0,0.12254430362014516,0.04745569637985485,1.0,0.12254440120170025,0.04745559879829976,1.0,0.06973368586289057,0.10026631413710944,1.0,0.10302201810186253,0.06697798189813749,1.0,0.061899796272746596,0.10810020372725342,1.0,0.07576191351188793,0.09423808648811208,1.0,66
kalaian1996,SMD,education,-0.19,0.3207802986469088,9.718172983479104,0.08390799936198386,0.27390799936198384,1.0,0.12453151734037733,0.3145315173403773,1.0,0.12453180394506622,0.3145318039450662,1.0,0.06999041263489143,0.2599904126348914,1.0,0.10436964690696784,0.2943696469069679,1.0,0.061899796272746596,0.2518997962727466,1.0,0.07583657083058205,0.26583657083058204,1.0,66
kalaian1996,SMD,education,0.02,0.19621416870348585,25.97402597402597,0.08388886404791679,0.06388886404791679,1.0,0.12433569488455391,0.10433569488455391,1.0,0.1243338836802378,0.1043338836802378,1.0,0.06994710063841204,0.04994710063841204,1.0,0.10412628067549791,0.0841262806754979,1.0,0.0619539538362756,0.041953953836275606,1.0,0.07591006672576571,0.055910066725765706,1.0,66
kalaian1996,SMD,education,0.1,0.19646882704388502,25.906735751295336,0.08384919999297288,0.016150800007027122,1.0,0.12314351779959752,0.023143517799597516,1.0,0.12314155628333545,0.023141556283335446,1.0,0.06979458370104419,0.030205416298955817,1.0,0.10332071757436316,0.003320717574363155,1.0,0.0619539538362756,0.0380460461637244,1.0,0.07586178362452309,0.024138216375476917,1.0,66
kalaian1996,SMD,education,-0.04,0.17888543819998318,31.25,0.08393111522970595,0.12393111522970596,1.0,0.12573045045985512,0.16573045045985513,1.0,0.12573284408455154,0.16573284408455155,1.0,0.07002359902130871,0.1100235990213087,1.0,0.10499875563446341,0.1449987556344634,1.0,0.061861392565358435,0.10186139256535844,1.0,0.07578565441628705,0.11578565441628705,1.0,66
kalaian1996,SMD,education,0.6,0.1824828759089466,30.030030030030026,0.08356114434699347,0.5164388556530065,1.0,0.11457009948495926,0.4854299005150407,0.0,0.11456980632622053,0.48543019367377943,0.0,0.06860118364378848,0.5313988163562116,1.0,0.0974675923166617,0.5025324076833383,1.0,0.061861392565358435,0.5381386074346416,1.0,0.0753031477654676,0.5246968522345323,1.0,66
kalaian1996,SMD,education,0.4,0.41218927691049895,5.885815185403179,0.08382166332574445,0.31617833667425554,1.0,0.12188011315418674,0.2781198868458133,1.0,0.12188215769443414,0.2781178423055659,1.0,0.06961371083600329,0.3303862891639967,1.0,0.10258203766185879,0.2974179623381412,1.0,0.06184429864862197,0.33815570135137807,1.0,0.07561828968162067,0.32438171031837937,1.0,66
kalaian1996,SMD,education,0.54,0.2823118842698621,12.547051442910915,0.08374791068339921,0.45625208931660083,1.0,0.11982673970800271,0.4201732602919973,1.0,0.1198277830964296,0.42017221690357043,1.0,0.06933534042265711,0.47066465957734294,1.0,0.10114511376697984,0.4388548862330202,1.0,0.06185795575515244,0.4781420442448476,1.0,0.07569909839131994,0.4643009016086801,1.0,66
kalaian1996,SMD,education,0.57,0.282842712474619,12.5,0.08374116054184606,0.4862588394581539,1.0,0.11962464536421726,0.4503753546357827,1.0,0.11962563656316177,0.4503743634368382,1.0,0.06930943981988966,0.5006905601801103,1.0,0.10100845338736461,0.4689915466126353,1.0,0.06185795575515244,0.5081420442448475,1.0,0.07557210457345999,0.49442789542654,1.0,66
konstantopoulos2011,SMD,education,-0.18,0.34351128074635334,8.474576271186443,0.0838998780950259,0.2638998780950259,1.0,0.04656933741648013,0.2265693374164801,1.0,0.04657364102942704,0.22657364102942704,1.0,0.05998543260284644,0.23998543260284644,1.0,0.048255844056557085,0.22825584405655708,1.0,0.08320654641476755,0.26320654641476754,1.0,0.08631070955992068,0.26631070955992064,1.0,55
konstantopoulos2011,SMD,education,-0.22,0.34351128074635334,8.474576271186443,0.08390634993722637,0.30390634993722637,1.0,0.04659798511048988,0.2665979851104899,1.0,0.04660229489084542,0.2666022948908454,1.0,0.06000359590630676,0.28000359590630675,1.0,0.04828318211700609,0.2682831821170061,1.0,0.08320654641476755,0.3032065464147675,1.0,0.08636401007779954,0.30636401007779956,1.0,55
konstantopoulos2011,SMD,education,0.23,0.3794733192202055,6.944444444444445,0.08383781157429368,0.14616218842570633,1.0,0.04629945333123272,0.18370054666876728,1.0,0.046303698293235294,0.1836963017067647,1.0,0.05981321186932635,0.17018678813067367,1.0,0.04799808814892848,0.18200191185107154,1.0,0.08320654641476755,0.14679345358523246,1.0,0.08628359139670093,0.1437164086032991,1.0,55
konstantopoulos2011,SMD,education,-0.3,0.3794733192202055,6.944444444444445,0.08390807844713372,0.3839080784471337,1.0,0.046610459430811255,0.34661045943081126,1.0,0.04661477133899273,0.3466147713389927,1.0,0.06001040629192234,0.3600104062919223,1.0,0.04829487831301306,0.34829487831301303,1.0,0.08320654641476755,0.38320654641476753,1.0,0.08631425766897848,0.3863142576689785,1.0,55
konstantopoulos2011,SMD,education,0.13,0.11832159566199232,71.42857142857143,0.08379418592387533,0.046205814076124674,1.0,0.045899881100168474,0.08410011889983153,1.0,0.04589855901369408,0.08410144098630593,1.0,0.059575258417251295,0.07042474158274871,1.0,0.04761664628454248,0.08238335371545752,1.0,0.08314098553024706,0.04685901446975295,1.0,0.0861341055346174,0.04386589446538261,1.0,55
konstantopoulos2011,SMD,education,-0.26,0.11832159566199232,71.42857142857143,0.08432667267346151,0.3443266726734615,1.0,0.04826669982118994,0.3082666998211899,1.0,0.048265488257029525,0.30826548825702954,1.0,0.0610729698679115,0.3210729698679115,1.0,0.04987438309912556,0.30987438309912557,1.0,0.08314098553024706,0.3431409855302471,1.0,0.08642738923982743,0.3464273892398274,1.0,55
konstantopoulos2011,SMD,education,0.19,0.1224744871391589,66.66666666666667,0.08372193867341386,0.10627806132658614,1.0,0.0455941794848694,0.1444058205151306,1.0,0.04559284366365604,0.14440715633634396,1.0,0.05937828291909451,0.13062171708090548,1.0,0.047324366096180744,0.14267563390381927,1.0,0.08314098553024706,0.10685901446975295,1.0,0.08616345821738658,0.10383654178261342,1.0,55
konstantopoulos2011,SMD,education,0.32,0.15491933384829668,41.666666666666664,0.08366921696305821,0.2363307830369418,1.0,0.04544107966415196,0.27455892033584806,1.0,0.04543973954208582,0.2745602604579142,1.0,0.05926281466360832,0.2607371853363917,1.0,0.04717480813515046,0.27282519186484955,1.0,0.08314098553024706,0.23685901446975294,1.0,0.08613994045402107,0.23386005954597894,1.0,55
konstantopoulos2011,SMD,education,0.45,0.15165750888103102,43.47826086956521,0.08355305446449533,0.36644694553550466,1.0,0.0449198338426727,0.40508016615732734,1.0,0.04491634466557882,0.4050836553344212,1.0,0.05892200578458848,0.39107799421541156,1.0,0.046674329594686315,0.4033256704053137,1.0,0.08311565583844284,0.3668843441615572,1.0,0.08606245010001816,0.36393754989998184,1.0,55
konstantopoulos2011,SMD,education,0.38,0.2073644135332772,23.255813953488374,0.08372566296887125,0.29627433703112876,1.0,0.04575073464175516,0.33424926535824484,1.0,0.045747278942036264,0.3342527210579637,1.0,0.05943342209394052,0.32056657790605947,1.0,0.04746421550457027,0.33253578449542975,1.0,0.08311565583844284,0.2968843441615572,1.0,0.08613738348515199,0.293862616514848,1.0,55
konstantopoulos2011,SMD,education,0.29,0.10954451150103323,83.33333333333333,0.08352874554491355,0.20647125445508643,1.0,0.044680747693687205,0.24531925230631277,1.0,0.044677238733898714,0.24532276126610125,1.0,0.05880078672531713,0.23119921327468285,1.0,0.04645194719899288,0.2435480528010071,1.0,0.08311565583844284,0.20688434416155715,1.0,0.08524613651251066,0.2047538634874893,1.0,55
konstantopoulos2011,SMD,education,0.16,0.1414213562373095,50.0,0.0837844436922504,0.07621555630774961,1.0,0.04592550554398954,0.11407449445601046,1.0,0.045929685220896035,0.11407031477910397,1.0,0.05960767112245855,0.10039232887754146,1.0,0.047647210893565314,0.11235278910643469,1.0,0.08320654641476755,0.07679345358523246,1.0,0.08618941449534671,0.07381058550465329,1.0,55
konstantopoulos2011,SMD,education,0.65,0.06324555320336758,250.00000000000006,0.08114247863899639,0.5688575213610036,0.0,0.03338895247944563,0.6166110475205544,0.0,0.033390449112986074,0.616609550887014,0.0,0.05186790504667362,0.5981320949533264,0.0,0.035723475052605924,0.614276524947394,0.0,0.08320654641476755,0.5667934535852325,0.0,0.0851153242478755,0.5648846757521245,0.0,55
konstantopoulos2011,SMD,education,0.36,0.06324555320336758,250.00000000000006,0.08253305610313694,0.27746694389686305,1.0,0.0396436455915396,0.3203563544084604,1.0,0.0396465168281931,0.3203534831718069,1.0,0.055803513677628584,0.3041964863223714,1.0,0.04168655377328819,0.3183134462267118,1.0,0.08320654641476755,0.27679345358523244,1.0,0.08572061774960033,0.27427938225039966,1.0,55
konstantopoulos2011,SMD,education,0.6,0.08366600265340755,142.85714285714286,0.08244582820341312,0.5175541717965868,1.0,0.03964690934575105,0.5603530906542489,0.0,0.03964975499050294,0.560350245009497,0.0,0.05571212925667306,0.544287870743327,0.0,0.04167182096537184,0.5583281790346282,0.0,0.08320654641476755,0.5167934535852324,0.0,0.08218315991982013,0.5178168400801798,0.0,55
konstantopoulos2011,SMD,education,0.08,0.13784048752090222,52.631578947368425,0.08386106616398986,0.0038610661639898597,1.0,0.046257208109978805,0.0337427918900212,1.0,0.04625247212018365,0.03374752787981635,1.0,0.05976858726714505,0.020231412732854955,1.0,0.04794938616600488,0.03205061383399512,1.0,0.08310042652641664,0.003100426526416636,1.0,0.0861810888851408,0.006181088885140795,1.0,55
konstantopoulos2011,SMD,education,0.04,0.08366600265340755,142.85714285714286,0.08397711165901957,0.04397711165901957,1.0,0.04648542858395897,0.006485428583958966,1.0,0.04648066501747407,0.006480665017474067,1.0,0.059978492848925626,0.019978492848925625,1.0,0.048179474073602915,0.008179474073602915,1.0,0.08310042652641664,0.04310042652641664,1.0,0.08636242653186876,0.04636242653186876,1.0,55
konstantopoulos2011,SMD,education,0.19,0.07071067811865475,200.0,0.08345040528227296,0.10654959471772704,1.0,0.043940230542752125,0.14605976945724788,1.0,0.0439353432710404,0.1460646567289596,1.0,0.058416024751050566,0.13158397524894944,1.0,0.045760734180977564,0.14423926581902244,1.0,0.08310042652641664,0.10689957347358336,1.0,0.08559814005065611,0.1044018599493439,1.0,55
konstantopoulos2011,SMD,education,-0.06,0.06324555320336758,250.00000000000006,0.08454699587878876,0.14454699587878878,1.0,0.048702166650434316,0.1087021666504343,1.0,0.048697446802725225,0.10869744680272522,1.0,0.06145194253149598,0.12145194253149598,1.0,0.05030748059285703,0.11030748059285703,1.0,0.08310042652641664,0.14310042652641664,1.0,0.08720100510876151,0.1472010051087615,1.0,55
konstantopoulos2011,SMD,education,-0.18,0.1414213562373095,50.0,0.08410926409643794,0.2641092640964379,1.0,0.0473672469630374,0.2273672469630374,1.0,0.04737173811805211,0.2273717381180521,1.0,0.06052059204431166,0.24052059204431164,1.0,0.049022821424253585,0.22902282142425356,1.0,0.08320654641476755,0.26320654641476754,1.0,0.08640288307290918,0.26640288307290916,1.0,55
konstantopoulos2011,SMD,education,0.0,0.1341640786499874,55.55555555555555,0.08394621128189375,0.08394621128189375,1.0,0.046625940247481616,0.046625940247481616,1.0,0.046630273290372615,0.046630273290372615,1.0,0.06005519784600369,0.06005519784600369,1.0,0.048316277411278294,0.048316277411278294,1.0,0.08320654641476755,0.08320654641476755,1.0,0.08633186607255433,0.08633186607255433,1.0,55
konstantopoulos2011,SMD,education,0.0,0.13784048752090222,52.631578947368425,0.08394152108350993,0.08394152108350993,1.0,0.04661437548048471,0.04661437548048471,1.0,0.046618704949361725,0.046618704949361725,1.0,0.06004576657741376,0.06004576657741376,1.0,0.048304843194536526,0.048304843194536526,1.0,0.08320654641476755,0.08320654641476755,1.0,0.0864182208994609,0.0864182208994609,1.0,55
konstantopoulos2011,SMD,education,-0.28,0.14832396974191325,45.45454545454546,0.0841731709328095,0.36417317093280954,1.0,0.047664976212549615,0.32766497621254964,1.0,0.04766952993407363,0.32766952993407367,1.0,0.060705933070926234,0.3407059330709263,1.0,0.0493062905105394,0.32930629051053945,1.0,0.08320654641476755,0.3632065464147676,1.0,0.0867548781757356,0.3667548781757356,1.0,55
konstantopoulos2011,SMD,education,-0.04,0.1414213562373095,50.0,0.08397551451824307,0.12397551451824307,1.0,0.046773588731664754,0.08677358873166476,1.0,0.04677795163098784,0.08677795163098784,1.0,0.06014468342943096,0.10014468342943096,1.0,0.048456393558676064,0.08845639355867607,1.0,0.08320654641476755,0.12320654641476755,1.0,0.08646751687135695,0.12646751687135696,1.0,55
konstantopoulos2011,SMD,education,-0.3,0.14491376746189438,47.61904761904763,0.08420642786833724,0.38420642786833725,1.0,0.0478058663261649,0.3478058663261649,1.0,0.04781045131579052,0.3478104513157905,1.0,0.06079666794016213,0.36079666794016213,1.0,0.04944100683160409,0.34944100683160406,1.0,0.08320654641476755,0.38320654641476753,1.0,0.08644522376400392,0.3864452237640039,1.0,55
konstantopoulos2011,SMD,education,0.07,0.07745966692414834,166.66666666666666,0.08390141403500533,0.013901414035005319,1.0,0.046070376007496694,0.023929623992503313,1.0,0.046074629072861764,0.023925370927138243,1.0,0.0597853302882158,0.010214669711784204,1.0,0.047801781601749395,0.022198218398250612,1.0,0.08320654641476755,0.01320654641476754,1.0,0.08631456056455132,0.016314560564551314,1.0,55
konstantopoulos2011,SMD,education,0.0,0.08366600265340755,142.85714285714286,0.08408648904870575,0.08408648904870575,1.0,0.046973894243830965,0.046973894243830965,1.0,0.04697833539966975,0.04697833539966975,1.0,0.06033815978733381,0.06033815978733381,1.0,0.04866018179901658,0.04866018179901658,1.0,0.08320654641476755,0.08320654641476755,1.0,0.08639473455261644,0.08639473455261644,1.0,55
konstantopoulos2011,SMD,education,0.05,0.08366600265340755,142.85714285714286,0.08394976731159803,0.03394976731159803,1.0,0.046363312168990964,0.003636687831009039,1.0,0.04636762036557251,0.0036323796344274947,1.0,0.059952657243112085,0.009952657243112083,1.0,0.048077818396212856,0.0019221816037871473,1.0,0.08320654641476755,0.03320654641476754,1.0,0.08643646356800361,0.036436463568003605,1.0,55
konstantopoulos2011,SMD,education,-0.08,0.08366600265340755,142.85714285714286,0.08430524382807808,0.1643052438280781,1.0,0.04795082556357495,0.12795082556357495,1.0,0.04795547945422531,0.1279554794542253,1.0,0.06095496385808859,0.1409549638580886,1.0,0.04959196324350253,0.12959196324350253,1.0,0.08320654641476755,0.16320654641476756,1.0,0.08649006500180251,0.16649006500180252,1.0,55
konstantopoulos2011,SMD,education,-0.09,0.08366600265340755,142.85714285714286,0.08433258817549964,0.17433258817549963,1.0,0.04807294197854294,0.13807294197854295,1.0,0.04807762246104477,0.13807762246104477,1.0,0.061032064366932925,0.15103206436693292,1.0,0.049708435924063286,0.1397084359240633,1.0,0.08320654641476755,0.17320654641476754,1.0,0.08650198130795077,0.17650198130795075,1.0,55
konstantopoulos2011,SMD,education,0.3,0.1224744871391589,66.66666666666667,0.08358177543250887,0.2164182245674911,1.0,0.04497137149226143,0.25502862850773855,1.0,0.044966579748371226,0.2550334202516288,1.0,0.05896492327002113,0.24103507672997887,1.0,0.0467247082703059,0.2532752917296941,1.0,0.08310042652641664,0.21689957347358335,1.0,0.08538318942236542,0.21461681057763457,1.0,55
konstantopoulos2011,SMD,education,0.98,0.10488088481701516,90.9090909090909,0.0822993625690473,0.8977006374309526,0.0,0.03918426900296183,0.9408157309970382,0.0,0.039179241385737425,0.9408207586142625,0.0,0.05532306471293042,0.9246769352870695,0.0,0.04120817508651279,0.9387918249134872,0.0,0.08310042652641664,0.8968995734735834,0.0,0.08550046109836856,0.8944995389016315,0.0,55
konstantopoulos2011,SMD,education,1.19,0.1,99.99999999999999,0.08174164974640688,1.108258350253593,0.0,0.03666726662259786,1.1533327333774022,0.0,0.03666213674716017,1.1533378632528397,0.0,0.053739512021845105,1.1362604879781548,0.0,0.038808932029709316,1.1511910679702906,0.0,0.08310042652641664,1.1068995734735834,0.0,0.08310246105150515,1.1068975389484947,0.0,55
konstantopoulos2011,SMD,education,-0.07,0.03162277660168379,1000.0000000000002,0.08685129730080438,0.15685129730080438,1.0,0.057144572796105846,0.12714457279610586,1.0,0.0571398837388702,0.1271398837388702,1.0,0.0671729653112055,0.13717296531120549,1.0,0.058434678211263774,0.12843467821126378,1.0,0.08310042652641664,0.15310042652641664,1.0,0.08749131684199425,0.15749131684199424,1.0,55
konstantopoulos2011,SMD,education,-0.05,0.03162277660168379,1000.0000000000002,0.08646209087954174,0.13646209087954175,1.0,0.05529977492514873,0.10529977492514873,1.0,0.05529500778724945,0.10529500778724946,1.0,0.0660410864284415,0.1160410864284415,1.0,0.05668181632899278,0.10668181632899279,1.0,0.08310042652641664,0.13310042652641663,1.0,0.08732318344915842,0.13732318344915842,1.0,55
konstantopoulos2011,SMD,education,-0.01,0.03162277660168379,1000.0000000000002,0.08568367803701647,0.09568367803701647,1.0,0.05161017918323452,0.06161017918323452,1.0,0.051605255884007974,0.061605255884007976,1.0,0.0637773286629135,0.07377732866291349,1.0,0.05317609256445077,0.06317609256445077,1.0,0.08310042652641664,0.09310042652641663,1.0,0.08892743392638841,0.0989274339263884,1.0,55
konstantopoulos2011,SMD,education,0.02,0.03162277660168379,1000.0000000000002,0.08509986840512253,0.06509986840512252,1.0,0.04884298237679886,0.028842982376798863,1.0,0.04883794195657685,0.028837941956576848,1.0,0.0620795103387675,0.0420795103387675,1.0,0.05054679974104428,0.030546799741044278,1.0,0.08310042652641664,0.06310042652641663,1.0,0.08806994687128919,0.06806994687128919,1.0,55
konstantopoulos2011,SMD,education,-0.03,0.03162277660168379,1000.0000000000002,0.08607288445827911,0.11607288445827911,1.0,0.053454977054191624,0.08345497705419162,1.0,0.0534501318356287,0.0834501318356287,1.0,0.0649092075456775,0.0949092075456775,1.0,0.054928954446721766,0.08492895444672177,1.0,0.08310042652641664,0.11310042652641664,1.0,0.0871550500563226,0.1171550500563226,1.0,55
konstantopoulos2011,SMD,education,0.0,0.03162277660168379,1000.0000000000002,0.08548907482638515,0.08548907482638515,1.0,0.05068778024775596,0.05068778024775596,1.0,0.05068281790819759,0.05068281790819759,1.0,0.0632113892215315,0.0632113892215315,1.0,0.05229966162331527,0.05229966162331527,1.0,0.08310042652641664,0.08310042652641664,1.0,0.08690284996706886,0.08690284996706886,1.0,55
konstantopoulos2011,SMD,education,0.01,0.03162277660168379,1000.0000000000002,0.08529447161575385,0.07529447161575385,1.0,0.04976538131227742,0.039765381312277415,1.0,0.04976037993238722,0.03976037993238722,1.0,0.0626454497801495,0.052645449780149504,1.0,0.05142323068217978,0.041423230682179776,1.0,0.08310042652641664,0.07310042652641664,1.0,0.0906613102011499,0.0806613102011499,1.0,55
konstantopoulos2011,SMD,education,-0.1,0.03162277660168379,1000.0000000000002,0.08743510693269832,0.18743510693269833,1.0,0.0599117696025415,0.1599117696025415,1.0,0.0599071976663013,0.1599071976663013,1.0,0.0688707836353515,0.16887078363535152,1.0,0.06106397103467025,0.16106397103467024,1.0,0.08310042652641664,0.18310042652641664,1.0,0.08774351693124799,0.187743516931248,1.0,55
konstantopoulos2011,SMD,education,0.5,0.1,99.99999999999999,0.08306129917829123,0.41693870082170875,1.0,0.042543960242849066,0.45745603975715093,1.0,0.04253770489035708,0.4574622951096429,1.0,0.05744805219928529,0.4425519478007147,1.0,0.044412037444803834,0.4555879625551962,1.0,0.08308517316150461,0.4169148268384954,1.0,0.08500916807168313,0.4149908319283169,1.0,55
konstantopoulos2011,SMD,education,0.66,0.10488088481701516,90.9090909090909,0.08285563978790293,0.5771443602120971,0.0,0.04166000950577943,0.6183399904942206,0.0,0.04165371021077783,0.6183462897892222,0.0,0.0568816698525364,0.6031183301474636,0.0,0.043567492620332327,0.6164325073796677,0.0,0.08308517316150461,0.5769148268384954,0.0,0.08572721614410023,0.5742727838558999,0.0,55
konstantopoulos2011,SMD,education,0.2,0.1,99.99999999999999,0.08363505980084965,0.11636494019915036,1.0,0.045099044425566996,0.154900955574433,1.0,0.04509293018899248,0.15490706981100755,1.0,0.059063655413492684,0.14093634458650733,1.0,0.04684914582602403,0.15315085417397598,1.0,0.08308517316150461,0.1169148268384954,1.0,0.08552620753941426,0.11447379246058575,1.0,55
konstantopoulos2011,SMD,education,0.0,0.09486832980505137,111.11111111111111,0.08403542474093169,0.08403542474093169,1.0,0.0468467662627454,0.0468467662627454,1.0,0.04684074285146828,0.04684074285146828,1.0,0.0601767322681765,0.0601767322681765,1.0,0.04851767839152095,0.04851767839152095,1.0,0.08308517316150461,0.08308517316150461,1.0,0.08624237708872409,0.08624237708872409,1.0,55
konstantopoulos2011,SMD,education,0.05,0.11401754250991379,76.92307692307693,0.08390697512200956,0.03390697512200956,1.0,0.04638369418292065,0.0036163058170793558,1.0,0.04637766275198427,0.003622337248015736,1.0,0.05985920428050016,0.009859204280500154,1.0,0.04807131571865475,0.0019286842813452526,1.0,0.08308517316150461,0.03308517316150461,1.0,0.0861856912902041,0.0361856912902041,1.0,55
konstantopoulos2011,SMD,education,0.07,0.11401754250991379,76.92307692307693,0.08387756448085358,0.013877564480853574,1.0,0.04625292125240661,0.023747078747593395,1.0,0.04624688261312043,0.023753117386879574,1.0,0.05977645567124779,0.010223544328752214,1.0,0.0479465696629444,0.022053430337055605,1.0,0.08308517316150461,0.013085173161504607,1.0,0.08619711012415206,0.01619711012415205,1.0,55
konstantopoulos2011,SMD,education,-0.52,0.17606816861659008,32.25806451612904,0.08422925282212834,0.6042292528221284,1.0,0.04795440798972989,0.56795440798973,0.0,0.047948485624579644,0.5679484856245797,0.0,0.06082218463769196,0.580822184637692,0.0,0.04956381201215834,0.5695638120121583,0.0,0.08308517316150461,0.6030851731615047,0.0,0.08670639351646951,0.6067063935164695,0.0,55
konstantopoulos2011,SMD,education,0.7,0.17606816861659008,32.25806451612904,0.08347755149243677,0.6165224485075632,0.0,0.04462180473061257,0.6553781952693873,0.0,0.044615699363483245,0.6553843006365168,0.0,0.05871049490583731,0.6412895050941626,0.0,0.04638424274358725,0.6536157572564127,0.0,0.08308517316150461,0.6169148268384953,0.0,0.08505990198920402,0.614940098010796,0.0,55
